,player_name,mlbAM_ID,Stuff,Season,FF_pfx_z_diff,FF_pfx_x_CU_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_CU_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_CU_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_CU_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_CU_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_CU_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_CU_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_CU_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_CU_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_CU_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
32,"Cole, Gerrit",543037.0,122.0,2020,2.4334372490000002,-0.07444249799999991,1.8086376199999998,0.6992421270000001,13.35165637,298.08752700000014,0.0657702990000002,0.14927300100000007,1.230652439,1.36244298,0.371752142,-0.503542683,5.34717040000001,221.61741900000015,0.03940013100000006,0.08866232699999976,1.824589006,-0.348545322,2.082740444,0.09039388400000004,4.952974150000003,1052.9712410000002,0.08536221300000002,0.3002773940000001,2.275235772,-0.414764228,2.14895935,0.5410406499999999,12.60471545,298.5284550000001,0.2247154469999999,0.32689430900000005,,,,,,,,
33,"Cole, Gerrit",543037.0,109.0,2021,2.496659749,-0.00023088699999995743,1.870876048,0.626014588,14.244159800000006,347.4506700000002,0.04098179099999988,0.09102019100000014,1.039793594,1.444588738,0.42605642299999996,-0.830851567,4.9585115900000005,199.67670399999997,0.017330885000000018,0.07504779200000034,1.831527597,-0.3193275099999999,2.189972671,-0.039117563999999994,6.408847339999994,1080.593548,0.04337006099999985,0.25947809899999985,2.212847312,-0.4043526879999999,2.274997849,0.34220215100000007,14.23389247,425.0735480000003,0.08271828000000014,0.18851182800000021,,,,,,,,
34,"Cole, Gerrit",543037.0,114.0,2023,2.596104054,0.44605229999999996,1.537104266,0.6129474880000001,13.745860709999988,370.90161499999977,0.008269816999999957,0.04249885299999967,1.28913853,1.537396217,0.44576034899999994,-0.694018036,6.22330663999999,240.60015999999996,0.14642929999999987,0.1287537899999993,1.98701435,-0.042041444000000094,2.02519801,0.0038577840000000307,6.181643689999987,1202.080765,0.0689946680000002,0.24498526099999918,,,,,,,,,2.0465340359999997,1.37744708,0.605709486,0.06337747000000005,9.806743529999991,271.6569169999998,0.2789222659999999,0.08048572699999923
35,"deGrom, Jacob",594798.0,127.0,2020,1.755732809,-0.213795678,1.179795678,0.7897328090000001,14.501506219999996,154.50916800000005,0.0005127700000000512,0.12931565099999975,0.773985112,0.667583127,0.29841687299999997,-0.192014888,8.437799830000003,66.59263800000008,0.018553349999999913,0.0735938789999997,0.6793958330000001,-0.763989583,1.729989583,-0.28660416699999997,7.33072915999999,994.020833,0.14040625000000007,0.1171875,,,,,,,,,,,,,,,,
36,"Musgrove, Joe",605397.0,136.0,2021,2.203604892,0.725279934,1.332986542,0.14533841599999997,11.266621790000002,207.676696,0.22905228199999983,0.16594654300000045,1.009788752,2.309997086,0.25173060999999985,-1.048477724,2.0020464600000025,24.63594000000012,0.16290044399999992,0.13814392700000067,1.514868841,0.375784334,1.682482142,-0.543397635,4.995328700000002,738.8830400000002,0.3296347719999999,0.20051999700000067,1.6859063989999998,0.26557306599999997,1.79269341,-0.37236007700000007,11.110615089999996,336.6839789999999,0.22419064,0.09819980900000047,1.832124468,1.285619795,0.772646681,-0.22614200800000006,8.500172719999995,175.13560800000005,0.19254328799999998,0.11132255100000066
37,"Oviedo, Johan",670912.0,87.0,2023,0.930133093,-0.7378994130000001,1.404003017,0.264029489,14.877381139999997,118.92374900000004,0.1753752529999999,0.29900201499999923,0.353423671,0.5020355430000001,0.16406806099999993,-0.31267993299999997,7.26008392,81.59571099999994,0.20839756799999964,0.24485998999999925,0.7193078450000001,-1.2007734559999999,1.8668770599999998,0.053204241000000096,7.209646230000004,570.7316529999998,0.059327069999999704,0.09033454099999982,0.8347118929999999,-1.195220993,1.8613245969999999,0.16860828900000002,14.728236289999998,87.96098699999993,0.15501103399999971,0.3115987959999993,,,,,,,,
38,"Cueto, Johnny",456501.0,102.0,2020,1.2279158520000002,-0.893010074,1.167895919,0.9530300070000002,10.700358780000002,115.20436500000005,0.16364535799999969,0.08273392700000048,0.6152083079999999,0.07662423800000001,0.19826160699999998,0.34032246299999996,4.135483089999994,106.26880000000028,0.006029821999999907,0.0015137179999999972,0.382439661,-0.9415538450000001,1.21643969,0.10755381600000002,1.7572851799999967,1004.0582780000002,0.06178749399999983,0.020349286000000077,0.792523695,-1.380081347,1.654967192,0.5176378500000001,10.15736158,214.73167700000022,0.17350063399999982,0.12643451900000002,,,,,,,,
39,"Lester, Jon",452657.0,91.0,2020,1.673865915,0.993641556,1.4840174959999999,2.164241855,15.991517259999995,345.7059939999999,0.043623241000000146,0.16250096400000036,,,,,,,,,0.93947866,1.5138168950000002,2.004192835,1.4298546,9.845118319999997,657.5664529999997,0.013417736000000069,0.15048927499999998,0.990136748,1.5325117480000001,2.022887688,1.480512688,14.984530079999999,505.7546699999998,0.019770676999999903,0.20005545099999988,1.303795634,0.351536597,0.841912537,1.794171574,13.976186709999993,223.12598499999967,0.006192363999999895,0.142602138
40,"Lyles, Jordan",543475.0,106.0,2021,2.720556603,0.6324915339999999,1.157824451,0.930240618,12.761105950000001,341.17371,0.05070577899999995,0.03170093399999985,1.2339006099999998,2.059600466,0.269284481,-0.5564153749999999,3.046116770000012,44.82727699999987,0.17885538899999998,0.1303930169999994,1.986317638,0.07784541499999986,1.71247057,0.19600165300000005,6.11110595000001,1023.461235,0.209073042,0.08021564799999936,2.240799676,0.10316809699999996,1.687147888,0.4504836910000001,11.370974370000013,419.3166030000002,0.03577382200000001,0.14407077200000007,1.3297379859999998,1.68503919,0.10527679499999998,-0.46057799899999996,6.018786670000011,78.1086580000001,0.11823061700000004,0.04072490699999953
41,"Lyles, Jordan",543475.0,95.0,2023,2.635845987,0.7694199100000001,1.0742017119999998,0.7922243650000002,11.766090359999993,186.63511500000004,0.0543173389999998,0.1013155139999995,1.3826363990000001,2.457398989,0.6137773670000001,-0.46098522299999994,0.7210480199999978,77.58412499999986,0.23855453999999998,0.15323449299999936,1.8180886520000001,0.16659028099999995,1.6770313410000002,-0.025532969999999988,6.010683159999999,759.9428150000001,0.31133409599999995,0.21423831300000007,2.244135135,0.21316216200000015,1.63045946,0.40051351300000004,11.032972970000003,301.307902,0.18108108099999987,0.13462162099999997,1.834977373,1.594977373,0.24864424899999993,-0.008644248999999937,7.327121300000002,25.687621000000036,0.02544060299999984,0.033099307999999716
42,"Montgomery, Jordan",656756.0,116.0,2023,1.85763181,1.0540305239999999,0.761495749,1.565097035,12.831933680000006,12.595398999999816,0.06292639299999991,0.020143328000000515,,,,,,,,,1.615315787,1.314987918,1.0224531430000001,1.3227810119999999,2.9829325700000027,681.2194669999999,0.07356931100000019,0.0693042979999996,1.422457905,1.832321359,1.539786584,1.12992313,12.764429710000002,156.41401099999985,0.002164838999999974,0.06433119200000004,1.127642295,0.33046838199999995,0.03793360700000001,0.83510752,7.687316040000013,19.077384000000166,0.13370438799999995,0.007270344999999345
43,"Steele, Justin",657006.0,93.0,2023,1.751490983,0.743549456,0.772993901,1.7809354279999998,11.051929200000004,279.2240850000003,0.303597852,0.1309897900000001,0.824400391,-0.31755996100000006,0.28811551600000007,0.8538448359999999,2.5191997100000094,22.96803799999998,0.20491189399999987,0.07395986299999979,1.4783730149999998,1.767301587,1.796746032,1.50781746,6.752380960000011,936.2777780000001,0.17178571399999987,0.11051587299999976,1.787152777,1.5429861109999998,1.572430556,1.816597222,11.420833340000001,285.06666700000005,0.11708333299999985,0.03986111099999956,,,,,,,,
44,"Verlander, Justin",434378.0,105.0,2023,2.6676689089999996,0.43723846999999993,1.249146145,0.981284294,16.055153430000004,287.6995230000002,0.2207610710000001,0.06923097600000006,1.420732549,1.4690178299999999,0.21736678499999995,-0.26565206599999996,8.62817161000001,204.43741200000022,0.03982000699999988,0.009226858999999976,1.849440083,-0.17998140500000015,1.86636602,0.16305546800000004,6.943871580000007,891.7635660000001,0.11497012100000004,0.06744214899999967,,,,,,,,,,,,,,,,
45,"Maeda, Kenta",628317.0,99.0,2020,1.993305626,0.06352301800000004,1.213535805,0.7162468029999999,13.174200769999999,320.25863100000015,0.274664322,0.2793414329999999,1.256687711,0.9842008,0.292858023,-0.02037111200000008,4.4472744099999915,86.58577100000002,0.2121327380000002,0.2711425939999996,0.8947923870000001,-0.33108996599999996,1.608148789,-0.38226643600000004,5.987716259999999,1102.673385,0.1932179930000002,0.18153979299999978,1.4618739490000001,-0.6046974789999999,1.8817563019999999,0.18481512599999994,12.31521008,384.61344499999996,0.22273109200000007,0.28048739499999975,1.359662309,0.829291939,0.44776688400000003,0.082603486,8.76198257,142.1372550000001,0.19836601300000023,0.27724400899999946
46,"Senga, Kodai",673540.0,90.0,2023,2.317724784,0.2723193789999999,0.9523381550000001,1.09306725,22.92271776999999,208.23728399999982,0.1936001220000001,0.044549373000000614,0.8703422569999999,1.519521588,0.294864054,-0.354315277,9.998288709999997,37.14345800000001,0.14839988400000004,0.09774784499999978,,,,,,,,,,,,,,,,,1.748870703,0.9900683939999999,0.23458913999999997,0.524213169,18.101101029999995,7.335409000000254,0.17837869900000003,0.021761846000000418
47,"Bradish, Kyle",680694.0,134.0,2023,2.117640162,1.306660432,0.22126079300000004,0.589718937,9.669149570000002,231.35764800000015,0.06560470799999996,0.08940205599999995,1.061437722,2.111292091,0.5833708659999999,-0.466483503,3.2580205999999947,35.00453900000002,0.253553409,0.20094577800000035,1.7110952799999999,0.04887808599999999,1.479043139,0.18317405499999995,6.018366880000002,1231.9406170000002,0.21255958100000005,0.11785419300000033,2.02108114,0.144003934,1.383917291,0.493159915,10.167490189999995,398.1066340000002,0.04203356299999994,0.2237591710000002,,,,,,,,
48,"Freeland, Kyle",607536.0,115.0,2020,1.7901847320000002,1.228511092,0.943086563,1.504760203,11.810154330000003,7.812906999999996,0.19004657800000002,0.2208620830000001,1.004768052,0.473828203,0.18840367400000002,0.719343523,5.887044259999996,25.687757000000147,0.1898411120000001,0.16002979099999948,1.032190776,1.552857443,1.267432914,0.746766247,5.70136617,1068.797345,0.10977288600000001,0.06688749100000013,1.1937763399999999,1.83837488,1.552950351,0.908351811,11.038627590000004,55.58580099999972,0.16985263699999997,0.056537666999999736,,,,,,,,
49,"Gibson, Kyle",502043.0,89.0,2020,2.071221231,0.25027186399999996,0.9941599539999999,0.8267894130000001,13.677632329999994,157.17754800000012,0.26565017199999996,0.12974252000000064,0.660756493,1.173113636,0.07131818199999995,-0.583675325,4.193798699999988,56.95714300000009,0.025110388999999955,0.026724025999999235,1.28552004,-0.506992275,1.7514240929999998,0.04108822200000006,5.661581949999999,766.4784480000001,0.028320644999999978,0.060659986999999305,1.768416105,-0.4388925370000001,1.6833243549999999,0.5239842870000001,13.494363069999991,288.64166699999987,0.28934231200000005,0.12558108800000056,1.202613636,1.1246136359999999,0.11981818199999994,-0.04181818199999998,8.925227269999993,269.2249999999999,0.11581818199999994,0.09029545499999969
50,"Gibson, Kyle",502043.0,103.0,2021,2.053303184,0.22524307499999996,1.0649101810000001,0.7631499279999999,13.419354940000005,143.31894999999986,0.2039228059999998,0.11530745600000003,0.6168472899999999,1.162150321,0.12800293500000004,-0.673305966,4.0742623300000105,78.04883800000016,0.04765089300000014,0.0853525399999997,1.036739403,-0.5163595550000001,1.8065128110000002,-0.253413853,5.3796904900000015,793.8093869999998,0.11109853900000033,0.11909273199999948,1.329578583,-0.552564274,1.8427175299999998,0.03942532700000001,12.878554230000006,299.0122299999998,0.0742111969999999,0.02055414799999955,1.366071812,0.8332447089999999,0.45690854700000005,0.07591855599999997,10.091793780000003,68.06795399999965,0.0609121100000003,0.038012854999999846
51,"Gibson, Kyle",502043.0,90.0,2023,1.9969969440000002,0.15598957300000005,0.992317514,0.848689857,12.640998089999997,186.68022100000007,0.12036439099999985,0.07469510000000046,0.7144804840000001,1.5022918710000002,0.353984784,-0.43382660300000003,2.1570459900000003,12.470270999999684,0.11278000400000021,0.11850267599999942,0.962081893,-0.5489625939999999,1.6972696809999999,-0.18622519400000004,6.037898080000005,767.2055870000002,0.09571642899999988,0.050921502999999646,1.295894604,-0.5789920459999999,1.7272991329999998,0.14758751699999995,12.471660490000005,330.14205300000003,0.12499543800000001,0.04460322500000036,1.503620954,0.720684446,0.427622641,0.355313867,10.37187539,94.44713300000012,0.09573818899999997,0.039502717999999604
52,"Hendricks, Kyle",543294.0,105.0,2020,2.3287207299999997,0.607894283,1.6788244669999999,0.042001979999999994,15.21505252,841.912577,0.07988206000000009,0.11529700400000031,,,,,,,,,2.066527351,0.14180342499999998,2.144915325,-0.22019139899999995,7.553639450000006,748.5606790000002,0.03618801100000013,0.047513419999999584,1.904926282,0.049695512,2.237023238,-0.3817924679999999,15.162956730000005,949.076362,0.003975961000000083,0.07636057699999999,,,,,,,,
53,"Hendricks, Kyle",543294.0,92.0,2021,2.264600365,0.4049403650000001,1.815242006,0.044417994000000016,14.118650460000012,901.3093169999997,0.07667106399999968,0.1363829179999998,,,,,,,,,1.8644170230000001,-0.11814081799999998,2.338323189,-0.35576534800000004,6.852002650000003,835.6326429999999,0.004997265000000084,0.006055976999999935,1.745915041,-0.167088287,2.3872706580000003,-0.47426733,14.142054790000003,1015.3672999999999,0.026245442000000008,0.07439187000000036,,,,,,,,
54,"Lynn, Lance",458681.0,122.0,2020,1.617347059,-0.23852437000000004,0.920457143,0.9354142860000001,10.053789909999992,117.65813499999967,0.06903697499999994,0.040629411999999476,,,,,,,,,1.0833613450000001,-0.38592437,1.067857143,0.40142857200000004,1.060504199999997,764.8781519999998,0.011848739000000386,0.11075630200000042,0.913162932,-0.794138655,1.476071428,0.231230159,8.029154989999995,281.4971989999999,0.008793184000000398,0.10039915900000018,0.899947378,0.48681638800000004,0.19511638499999998,0.21801460500000003,5.479034549999994,9.970574999999826,0.08598383700000012,0.06751120900000007
55,"Lynn, Lance",458681.0,108.0,2023,1.180434081,-0.211731616,1.439070672,-0.046904974999999904,11.646443009999999,82.84747299999981,0.2926771320000001,0.22795906600000038,0.18750336,0.378052196,0.84928686,-1.414842416,2.1901504400000107,43.00216499999988,0.1906888630000001,0.1732572509999999,0.57054454,-1.1200889440000001,2.347428,-0.6567945159999999,4.08528733,703.3095039999998,0.1988903340000001,0.009568096999999831,0.632709188,-0.9179111600000001,2.145250216,-0.594629868,10.55764173,249.13807499999984,0.2977853859999997,0.15533221899999994,0.5433726560000001,0.27072319899999997,0.956615857,-0.6839664,7.868829890000001,65.05126000000018,0.17400517799999982,0.1481897280000002
56,"McCullers Jr., Lance",621121.0,115.0,2021,,,,,,,,,1.2476909680000001,2.007150052,0.14970048400000013,-0.6097585999999999,1.8304891899999944,125.62879699999985,0.007361732999999981,0.15675856400000043,0.844822236,-0.569538077,2.426987645,-1.0126273319999999,1.6471982900000057,1241.1206459999999,0.046119441999999955,0.07786483900000007,1.377248674,-0.27241412899999995,2.129863697,-0.480200894,9.768250820000006,808.3800449999999,0.17846694399999996,0.05528408499999937,1.355639278,1.111736839,0.745712729,-0.5018102899999999,5.597462570000005,385.3580989999996,0.03150839999999988,0.05784107699999996
57,"Gilbert, Logan",669302.0,110.0,2023,2.464035781,0.5364295720000001,1.105738796,0.8218674130000001,15.37125795,324.20682799999986,0.084639189,0.15084100300000003,1.0765276110000002,1.115604889,0.526563479,-0.565640757,8.351587110000011,315.8243389999998,0.0030369210000000812,0.15168202600000047,1.3838293720000001,0.4391657990000001,1.2030025690000001,-0.258338996,5.2562467500000025,1418.8525462999999,0.11932442399999998,0.2030426390000004,2.092704082,-0.012295917999999961,1.654464286,0.4505357139999999,12.22576531,619.7195219999999,0.36461734700000004,0.39686224500000034,,,,,,,,
58,"Giolito, Lucas",608337.0,102.0,2020,2.7795602610000003,0.6435504890000001,1.009782844,1.126226928,16.659039089999993,143.7024980000001,0.059288817000000105,0.21583333299999996,1.52377095,1.5277374300000002,0.12559590299999995,-0.12956238299999995,7.589525139999992,398.1694600000001,0.195214153,0.19667132200000026,2.299132029,0.5019926650000001,1.151340668,0.6457986960000001,3.560330069999992,1082.475491,0.12595762099999996,0.22952526500000037,,,,,,,,,,,,,,,,
59,"Giolito, Lucas",608337.0,89.0,2021,2.443076611,0.298057424,1.091354341,1.0536648460000002,13.217122470000007,37.36830800000007,0.04483526700000007,0.17992135799999964,1.242197124,1.078811544,0.31060022099999995,-0.14721464099999998,4.957106760000002,354.51746300000013,0.16246782199999998,0.11755283100000025,1.9252455139999998,0.003232801999999979,1.3861789629999999,0.5358337489999999,0.8709895300000028,890.629162,0.1362504980000001,0.21393718900000014,,,,,,,,,,,,,,,,
60,"Giolito, Lucas",608337.0,81.0,2023,2.747363107,0.777236051,0.9762333369999999,0.993893719,15.226910399999994,160.61779400000023,0.055753941999999945,0.10678853599999982,1.282815013,1.37329226,0.3801771279999999,-0.47065437499999996,6.089886519999993,356.40228400000024,0.11016376399999994,0.09992661300000005,2.151532649,0.1695592560000001,1.5839101319999997,0.398063261,3.047680889999995,787.1329250000001,0.06478008099999988,0.14600230799999991,,,,,,,,,,,,,,,,
61,"Gonzales, Marco",594835.0,95.0,2020,2.540753531,2.032027017,1.6582034870000002,2.166930001,12.917929510000008,140.1016810000001,0.580095665,0.3060890340000002,,,,,,,,,1.906998052,2.52593845,2.15211492,1.533174522,5.339345530000003,179.8618230000002,0.11101246600000003,0.02152824299999967,,,,,,,,,1.983904872,1.115545496,0.7417219660000001,1.610081342,9.56300551000001,140.64172800000006,0.29961305100000013,0.14508547800000038
62,"Stroman, Marcus",573186.0,83.0,2021,1.271972222,-0.18983333299999997,1.731833333,-0.270027778,17.73750000000001,76.30000000000018,0.442722222,0.1583611109999996,0.07477777799999999,0.508555556,1.0334444440000001,-1.6167777779999999,12.396666670000002,129.54090899999983,0.499222222,0.1723333330000001,0.301725624,-0.840723356,2.382723356,-1.240274376,11.22120181000001,880.1560090000003,0.2981700680000001,0.2143106579999996,0.518109375,-0.6465954859999999,2.188595486,-1.023890625,17.091145830000002,230.23142400000006,0.40743576400000014,0.17160763899999942,0.614696682,0.330383886,1.211616114,-0.927303318,15.05995261000001,71.25741599999992,0.332218009,0.18697156400000026
63,"Boyd, Matthew",571510.0,96.0,2020,2.394166328,2.1470234699999997,2.011097544,2.258240402,17.604327769999998,202.02616399999988,0.32291615799999995,0.27389838499999986,0.9244745559999998,0.9321981329999999,0.796272207,0.78854863,5.2079193,182.36404699999957,0.5628906960000002,0.6564875029999993,1.771922493,2.542029445,2.406103519,1.635996567,4.968277549999996,624.2866349999997,0.390869479,0.3829200499999992,2.1128110159999998,2.552426401,2.4165004750000003,1.9768850900000001,16.409639130000002,250.50569799999994,0.383319089,0.3755650519999998,,,,,,,,
64,"Fried, Max",608331.0,108.0,2021,2.347958539,1.40059381,0.8045419800000001,1.751906709,19.52728841999999,536.165759,0.16604110700000008,0.002359657999999598,1.3030022579999998,0.5414816859999999,0.05457014399999993,0.7069504280000001,10.277072239999995,165.54927199999975,0.157014486,0.15352682299999998,1.74297949,2.2740703989999997,1.678018569,1.14692766,10.273910749999999,1238.5759429999998,0.38065410200000005,0.4058852549999994,2.158788268,2.1678917159999997,1.571839886,1.562736438,19.027515769999994,653.7615219999998,0.16248696399999996,0.04499810699999962,,,,,,,,
65,"Scherzer, Max",453286.0,129.0,2020,2.0419058320000003,-0.1360690779999999,2.077978169,0.099996741,17.518501139999998,309.91104600000017,0.03453046599999965,0.06272694600000062,0.948498057,1.080164724,0.861744367,-0.9934110340000001,8.32613830999999,397.10528399999976,0.11391453000000018,0.22427505799999992,0.977171509,-0.46963261499999986,2.411541706,-0.964737582,7.783495789999989,1341.648548,0.06765979400000033,0.22238238,,,,,,,,,1.487557886,0.669267288,1.272641803,-0.45435120500000004,13.986822070000002,207.90442900000016,0.08113675200000037,0.25730924600000016
