,player_name,mlbAM_ID,Stuff,Season,FF_pfx_z_diff,FF_pfx_x_FC_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_FC_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_FC_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_FC_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_FC_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_FC_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_FC_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_FC_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_FC_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_FC_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff
10,"Burnes, Corbin",669203.0,145.0,2021,0.22064494699999992,-1.408867249,0.827191972,0.8023202239999999,1.1734317300000043,159.57863199999974,0.10533669300000004,0.06789955899999978,1.584956062,0.007828747999999996,0.589504025,-1.003280785,14.030154769999996,99.82295599999998,0.31618263300000005,0.2251677480000005,0.949877702,-0.301516357,0.28015892,-0.368202425,7.209341379999998,94.26980000000003,0.02111349200000001,0.04837939200000019,0.31710627300000005,-2.089506273,1.507830996,0.26456900399999994,4.514168269999999,893.5614209999999,0.02127306299999998,0.13817166099999945,0.07471067599999992,-1.921814748,1.340139471,0.6563859529999999,1.6314825799999966,210.91873499999974,0.08303202200000004,0.051033085000000256
11,"Burnes, Corbin",669203.0,127.0,2023,,,,,,,,,1.848734854,-0.07331975899999998,0.602143313,-1.173271782,14.569222499999995,138.95644700000003,0.23997013800000006,0.15938658200000067,0.807973414,0.09566643299999988,0.7711295049999999,-0.13251034200000003,8.35864561999999,221.82115599999997,0.08480142199999996,0.11308619999999969,0.34939425,-2.0906370240000003,1.415173952,0.326068822,5.101054759999997,606.4395030000001,0.106207198,0.21774702,0.029372206000000012,-1.82738068,1.151917608,0.646090866,0.8798309100000097,165.90064799999982,0.02290346100000007,0.022188089999999328
12,"Keuchel, Dallas",572971.0,88.0,2020,0.4601683499999999,-0.42937710500000004,0.438569023,1.3281144779999998,3.5732323200000025,14.303132000000005,0.0047474750000000565,0.010134680000000174,,,,,,,,,0.717205388,-1.307840308,0.43989418,0.15074073999999998,8.945454549999994,76.91135699999995,0.09197691200000002,0.14677729699999986,0.12157520500000008,0.5447307650000001,1.412676893,0.746370923,6.213199159999988,523.5000130000001,0.04270541200000011,0.08237549600000005,0.09726273500000004,0.387834039,1.2557801670000002,0.770683393,2.3907103300000045,132.77222699999993,0.12447768000000003,0.09395036399999945
13,"Keuchel, Dallas",572971.0,91.0,2021,0.554485355,-0.22654912700000002,0.574264126,1.355298608,3.9021395900000044,2.8556720000001405,0.057813668000000096,0.11631699199999979,,,,,,,,,0.614318524,-1.221245607,0.42043235399999995,0.186494729,7.322213860000005,161.01465899999994,0.1516672939999999,0.12312625499999985,0.22484203199999997,0.568867853,1.369681106,0.5759712210000001,5.586278370000002,582.7269040000001,0.03842000899999998,0.05034451099999959,0.22109581099999998,0.563492766,1.364306019,0.579717442,2.6108270400000038,228.12403500000005,0.16165907599999985,0.09163373799999963
14,"Dunning, Dane",641540.0,90.0,2023,0.13656454299999998,-1.3463090210000002,0.602033928,0.880839636,1.6035700500000019,55.72258499999998,0.06607464799999985,0.03720121400000043,2.065949712,0.03656997299999998,0.780845066,-1.321674619,11.182663989999995,17.869444999999814,0.01870927599999961,0.06203875499999967,0.95388647,-0.590949962,0.153325131,-0.209611377,6.809746860000004,170.50299600000017,0.04242768599999991,0.013651679000000527,0.42566168400000004,-2.247561921,1.5032868279999998,0.318613409,3.239914259999992,415.544623,0.0630978200000003,0.047341610000000145,0.189732326,-2.01095293,1.266677837,0.554542767,2.054614580000006,135.06852900000013,0.01031053199999965,0.05015935599999999
15,"Kremer, Dean",665152.0,104.0,2023,0.687237375,-1.520585504,1.120614075,1.087208804,5.881490249999999,131.7332409999999,0.15072192899999992,0.1434157090000001,1.603632294,0.151233607,0.551205036,-1.203660865,10.627056920000001,320.6612690000002,0.03848139099999992,0.008220525000000478,0.836314286,0.330769047,0.730740476,-0.436342857,5.908761900000002,222.21191,0.1954494040000001,0.1554755959999996,0.30388411800000004,-1.997431604,1.597460175,0.09608731100000001,3.4238922600000024,720.0678520000001,0.26495650400000015,0.2609440549999995,0.09870918799999995,-2.0511499669999997,1.651178538,0.498680617,3.147928239999999,433.06449799999996,0.3348346740000001,0.38038316599999966
16,"Valdez, Framber",664285.0,126.0,2023,,,,,,,,,1.084889665,-0.618761531,0.5162680239999999,-0.982396158,5.495692220000009,254.59321999999975,0.0008753750000000116,0.03434420999999954,,,,,,,,,0.509935065,1.4115151510000001,1.514008658,0.612428572,4.482727269999998,915.8759170000003,0.11177922100000004,0.07116450200000024,0.944295185,1.4362085420000001,1.538702049,1.046788692,9.626440059999993,404.0657430000001,0.226217169,0.1416575550000001
17,"Cole, Gerrit",543037.0,106.0,2023,0.549570018,-1.6004817359999999,0.93139478,1.218656974,3.9391171799999967,99.24469799999997,0.27065244899999996,0.03798687399999956,2.0465340359999997,-0.06337747000000005,0.605709486,-1.37744708,9.806743529999991,271.6569169999998,0.2789222659999999,0.08048572699999923,0.757395506,-0.509137819,0.15994913700000002,-0.08830855000000001,3.5834368900000015,31.056756999999834,0.13249296600000005,0.04826806300000008,0.059519686000000016,-2.0885754800000003,1.4194885240000001,0.60956727,3.6250998400000043,930.4238480000001,0.20992759799999972,0.16449953399999995,,,,,,,,
18,"Musgrove, Joe",605397.0,99.0,2021,0.37148042400000003,-1.106844534,0.560339861,0.917985097,2.7664490700000073,32.541087999999945,0.03650899399999985,0.05462399199999979,1.832124468,0.22614200800000006,0.772646681,-1.285619795,8.500172719999995,175.13560800000005,0.19254328799999998,0.11132255100000066,0.822335716,0.4778726179999999,1.024377291,-0.27583104300000005,6.498126259999992,150.49966799999993,0.029642844000000057,0.026821376000000008,0.317255627,-1.456340134,0.909835461,0.22924904599999998,3.504844019999993,563.7474320000001,0.13709148399999993,0.08919744600000001,0.146218069,-1.566551402,1.020046729,0.40028660399999993,2.6104423700000012,161.54837099999986,0.03164735200000002,0.013122742000000187
19,"Lester, Jon",452657.0,83.0,2020,0.37007028100000006,-0.31015407799999994,0.6421049590000001,1.322329318,2.0153305500000016,122.58000900000025,0.03743087700000025,0.01989882600000037,1.303795634,-1.794171574,0.841912537,-0.351536597,13.976186709999993,223.12598499999967,0.006192363999999895,0.142602138,,,,,,,,,0.36431697399999996,0.21002126100000007,1.162280298,0.5879420630000001,4.131068389999996,434.440468,0.007225372000000174,0.007887136999999989,0.313658886,0.22871611400000003,1.180975151,0.6386001509999999,1.0083433700000057,282.62868500000013,0.013578313000000009,0.057453312999999895
