,player_name,FF_pfx_z_diff,FF_pfx_x_FC_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_FC_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_FC_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_FC_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_FC_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_FC_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_FC_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_FC_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_FC_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_FC_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff
20,"Dunning, Dane",0.04327574750830565,1.2592757475083056,0.559641196013289,0.656358803986711,0.8487043189368819,124.20730897010026,0.07604651162790699,0.032830564784052996,1.7472757475083056,0.06272425249169433,0.762358803986711,1.047641196013289,7.011295681063132,57.192691029899834,0.07395348837209292,0.12916943521594693,1.122360254550559,0.14936025455055912,0.5502742969444575,0.4227257030555425,8.383690047260316,76.91153432221245,0.006319685555192134,0.0177469000046786,0.42288739799374253,2.2127126407121893,1.5130780892171727,0.2767471535012741,3.0641112150437095,298.06556139728445,0.06703680289004277,0.05585969099764565,0.3147141711536258,2.075600870661015,1.375966319165998,0.3849203803413908,2.372842249971356,154.09991980753853,0.013356856455492672,0.021815786458931008
21,"Eflin, Zach",0.22126196587649094,1.8253866827721577,0.8033755095878,1.2432731390608487,3.1101313604106906,24.74956968141305,0.14973939302430894,0.02472806885097434,1.3839227188081937,0.046452281191806444,1.0684634543761642,0.3619115456238361,11.673033054003724,230.0283985102419,0.04396461824953457,0.1471345437616387,0.5387723123041288,0.6219430440114458,0.4000681291729118,0.4832388608802289,4.50265703774356,20.937048644229435,0.05924104101376226,0.12165690148521602,0.24951404300910707,2.109651029310477,1.0876398561261191,0.7724971301752506,2.996977117930655,452.16224075916443,0.09965868217647511,0.14990280860182192,0.3415305619454486,2.3721187972395663,1.3501076240552088,0.680480611238909,2.7479578423548077,102.76616289326648,0.054387587437209284,0.014605652316793005
22,"Eovaldi, Nathan",0.2931696231949248,1.93975682437941,1.142690956115937,1.0902354914583978,5.239445990647795,247.13565357547805,0.0470083307563276,0.1538014112619832,1.693676109319822,0.11261841701212949,0.6844474512513435,0.8966102410563489,12.190480577306928,311.36406034085667,0.05901159220021501,0.06376765699370512,0.6495947022211734,0.37067844606353795,0.4263874221999351,0.1474711660422996,4.551930621515609,201.71045101914342,0.012553022034748729,0.0007572048022188582,0.8077710680334247,1.9553981866774925,1.1583323184140195,0.010705199769951698,2.7176426807402265,815.6864344964463,0.020052944957542618,0.004256571602557102,,,,,,,,
23,"Fedde, Erick",,,,,,,,,0.7949957974079496,0.6022369990781411,1.0695209496954252,0.32771184679066556,10.782177168627868,259.90400014460556,0.09923711656996215,0.06924694521265984,,,,,,,,,0.437746913580247,1.8088580246913581,1.341574074074074,0.029537037037037,3.2118827160493737,627.2345679012344,0.17598765432098773,0.17415123456790127,0.19003965442594561,1.347824320069272,0.8805403694519882,0.6573236050432296,3.377655600162697,248.88244709463265,0.24558304141903164,0.11474906849818378
24,"Flexen, Chris",0.9689592838638174,0.8045241284584577,0.7388139419448279,1.0346694703774473,4.280884676145348,222.29505774363997,0.053301012463707,0.019710914073177044,1.8486005814392508,0.1029783659291702,0.1686885524428,1.7828903949256212,12.647807017543855,303.17974894131885,0.024334931662010173,0.008422562863399818,0.7462790448391299,0.09918072527581268,0.16489091178944248,0.6805688583255001,6.541091954022988,183.7514367816093,0.21667384026781444,0.0631563845050227,0.10351904284269287,1.6592833170393129,1.5935731305256833,0.16922922935632267,6.35582595870207,1048.7449521920455,0.047146218729235634,0.22348086828083336,0.9868818747011002,1.3597847919655668,1.2940746054519368,1.05259206121473,5.191666666666663,185.32902298850604,0.2216594930655189,0.06351028216164512
25,"Fulmer, Michael",0.730670384829894,0.9092682654768545,0.6942076594162484,0.9457309908905001,3.9183389105782,112.91899051868359,0.017745584681167603,0.0019772262502320004,1.5728181818181817,0.5076363636363636,0.7226969696969696,1.3577575757575757,11.388939393939395,5.295454545454504,0.18362121212121219,0.030560606060605622,,,,,,,,,0.23376334776334773,1.674398268398268,1.4593376623376622,0.01870274170274172,3.7698196248196183,911.8423520923518,0.3912056277056273,0.29775108225108315,0.30747474747474746,1.831858585858586,1.61679797979798,0.5225353535353534,4.209545454545477,226.66986531986504,0.016792929292928527,0.09919023569023633
26,"Gallen, Zac",0.8918091813597159,0.8557312004317672,0.7333206992384496,1.0142196825530334,4.211327053084247,7.378789639159095,0.09496772260363961,0.04188545905046315,1.5859500821374333,0.008417614604965595,0.113992886588352,1.4635395809441156,8.381610901032133,86.13593962733876,0.03527287450020111,0.009463898273564197,0.4997337984211494,0.05488158619423522,0.1772920873875528,0.3773232972278318,3.1479071048283345,84.41129922708888,0.028539563062236706,0.1314806315402981,0.23145281290300007,1.5648024461548338,1.4423919449615161,0.10904231170968248,3.662097437722835,887.9644549207242,0.09076168079780134,0.15797019332325846,0.6264200477326968,1.773579952267303,1.6511694510739856,0.7488305489260143,4.809785202863964,212.5502392344497,0.10584725536992856,0.2680190930787596
27,"Garcia, Luis",1.0566790436587128,1.0700165247420577,1.0478844752234882,1.0788110931772823,8.73805726280304,54.279510915917854,0.07414608030998138,0.026495760813966207,1.3456574092268727,0.0402156066461431,0.062347656164712606,1.3235253597083032,8.179033754721502,223.11386214274853,0.5468990851728126,0.0778431693631152,0.5812037362848277,0.8223311474361024,0.8444631969546719,0.5590716867662582,5.732180672403317,171.45856498512512,0.19305255749976014,0.04943885352355881,0.40775528918582565,1.8626776112470746,1.8405455617285051,0.42988733870439516,0.4766888773766311,321.95828792940233,0.16953256280629025,0.169422342902398,0.7105171939477304,1.8554828060522695,1.8333507565337,0.7326492434662999,5.338982118294368,121.59724896836315,0.8083548830811553,0.18195048143053594
28,"Garrett, Braxton",1.383488372093023,0.8456976744186047,1.2506976744186047,1.7884883720930231,6.715116279069761,59.44186046511595,0.22264534883720932,0.13982558139534973,0.6477985074626865,0.8789925373134327,0.47399253731343277,0.24279850746268655,5.938805970149247,75.20149253731324,0.08473880597014904,0.039179104477611304,0.1378189066059225,0.6745159453302961,0.26951594533029616,0.2671810933940775,0.6643507972665219,78.93735763097948,0.17578018223234615,0.13841685649202784,0.38460526315789473,1.4786654135338346,1.8836654135338347,0.7896052631578947,1.2146616541353268,740.8533834586467,0.4098684210526313,0.2373308270676695,0.6367611683848797,1.435798969072165,1.8407989690721651,1.0417611683848798,6.162027491408935,277.72916666666697,0.3178264604811001,0.18053264604811048
29,"Gibson, Kyle",0.538008863318302,1.3110431244492822,0.5898058363136889,1.2592461514538953,2.659468200901884,80.53356657855193,0.21393956357228028,0.1501556523091283,1.5139950257921884,0.1842667649226234,0.5369705232129698,0.7927577376565953,10.290407148120863,107.76840456890204,0.09793404568901964,0.07820062638172498,0.8500992145514674,0.3672769148998996,0.3539603732356936,0.1288619264158742,6.0826185554833785,149.42245319789754,0.004234984940648445,0.04892499852359311,0.490186440677966,2.0208983050847458,1.2996610169491523,0.23105084745762722,4.719322033898308,737.1101694915255,0.03949152542372891,0.027881355932203533,0.19822871437702494,1.9978385973419144,1.276601309206321,0.5230085737585682,2.2797566727645346,226.45638623790546,0.17178334178219545,0.05799235194287089
30,"Gonzales, Marco",0.2739903488394053,0.06658294143199806,0.8280546395452058,1.035462046952613,2.3185457155268523,46.57240091486619,0.16577741892836295,0.1501284114302992,2.0343540931635733,1.4777416270389119,0.7162699289257042,1.2728823950503656,9.506323055683382,85.43054015767393,0.11557002607761868,0.14567934754819234,,,,,,,,,0.3697154843976779,0.4992749002177066,1.2607465983309143,0.3917562137155299,6.728083726415107,82.69086294184308,0.27602490021770665,0.20159306966618207,,,,,,,,
31,"Gray, Josiah",0.9735996347865784,1.3461728676862208,0.8807882523016053,1.4389842501711938,6.958624362778664,187.91067738231868,0.44998250019021513,0.24664460168911262,0.9803482409063804,0.3456815742397138,0.1197030411449017,0.5149636255217649,4.710208706022655,462.32017280691207,0.11214549791293993,0.09701729278473525,0.06242532733224232,0.3796726677577742,0.0857119476268413,0.4029592880523732,1.6424918166939477,2.093788564376382,0.0542041734860883,0.01942614566284817,0.32608974358974363,1.8622435897435898,1.3968589743589743,0.7914743589743591,0.719978632478643,28.516025641024953,0.0745085470085467,0.1299252136752136,0.6442046303211354,1.80395070948469,1.3385660941000748,1.1095892457057508,7.3536221060493006,253.20089619118698,0.32398805078416704,0.03300224047796885
32,"Gray, Sonny",0.44511363636363643,0.9575,0.6074999999999999,0.7951136363636364,3.3125,138.3295454545455,0.19327651515151523,0.0452651515151512,2.002989010989011,0.3672967032967033,0.7172967032967033,1.652989010989011,10.033626373626376,154.22857142857174,0.265934065934066,0.08758241758241692,1.327142857142857,0.254074074074074,0.604074074074074,0.9771428571428571,6.404497354497352,35.23860589812375,0.3043121693121693,0.013386243386244168,0.17789473684210522,1.9973684210526317,1.6473684210526316,0.17210526315789476,1.742105263157896,797.3684210526317,0.6163157894736839,0.1426315789473689,0.02352577319587623,1.9499175257731958,1.599917525773196,0.32647422680412375,3.24865979381444,240.8243801652893,0.08152577319587628,0.04655670103092824
33,"Greinke, Zack",0.8171198781012952,0.6809375931630726,0.7218309649209976,0.7762265063433701,3.3307350359402363,85.90833831639111,0.10427278147669683,0.021625592103082347,1.4380356675025263,0.5386742892074305,0.4977809174495055,1.4789290392604513,13.867281085868996,61.33917623802063,0.131897650860187,0.07357966241251646,0.005627658844517658,0.1921104363935776,0.15121706463565254,0.046521030602442726,4.041469397557293,76.14437104321496,0.4577255729381089,0.10417490050775502,0.18925033518778223,1.5737155758294936,1.6146089475874188,0.2301437069457073,0.644776464423856,727.957569464892,0.0007137573394564445,0.09143298555995738,0.317835226309544,1.4847137932982992,1.5256071650562242,0.2769418545516189,3.6110866248516658,178.43125920888633,0.4382612872238232,0.0050782618522919876
34,"Hearn, Taylor",0.6886953405017923,0.06927359617682205,0.6110597371565113,1.3690286738351256,6.038410991636795,60.2083632019112,0.008477897252090916,0.022984468339307895,,,,,,,,,0.7625810135617416,0.9749150606709494,0.2945817273376159,0.0822476802284082,3.881548893647391,135.01199143468966,0.03230406852248402,0.008926481084938764,0.09143589743589742,0.16880769230769221,0.8491410256410256,0.7717692307692308,1.130769230769232,482.4923076923078,0.005564102564102669,0.14471794871794774,0.33423529411764685,0.5018823529411763,1.1822156862745097,1.0145686274509802,5.092352941176472,57.41568627450988,0.04682352941176493,0.002666666666666373
35,"Hill, Rich",0.8220228516784277,0.049050594649255985,0.8447626349227284,1.715836081250412,4.297918727604483,20.767651847559137,0.2637347490602122,0.184291751852097,1.855011046626657,2.2189093517114027,1.3250961221394184,0.9611978170546727,12.264651893864439,363.3262656906063,0.12872062476642698,0.02436237332102298,0.5916406955944457,2.6217354823243033,1.727922252752319,0.3021725339775388,14.972766334113984,258.0035222306228,0.8223348147601748,1.6196920353329514,0.15178061886233096,0.5714336668519547,1.4652468964239391,0.7420326107096535,1.4333564943487005,391.04358903094294,0.3779238465814341,0.7244612747822856,0.3377431906614786,0.7377431906614785,1.631556420233463,1.231556420233463,3.0678339818417726,42.936446173800505,0.16197146562905318,0.40315175097276246
36,"Irvin, Cole",0.6810002056766762,0.14738523241464419,0.7104621554915672,1.2440771287535992,3.617289181406832,34.7696183398416,0.22054915672562747,0.04388153023447128,1.009023348949675,1.3326186338219737,0.7695417107450506,0.4459464258727519,9.530610548586964,62.67560041768138,0.04080927912951471,0.12046849025237982,,,,,,,,,0.06864646547482356,0.4369825323929801,1.0000594554699032,0.49443045760209947,4.058561587666063,459.3730517848169,0.025082007544693807,0.1538149909791695,0.3200765095119934,0.5345747173972981,1.0976516404742211,0.8831534325889164,3.214006065619003,71.3398458126519,0.15187896333057638,0.005625861593603787
