,player_name,FF_pfx_z_diff,FF_pfx_x_SL_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SL_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SL_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SL_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SL_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SL_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_SL_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_SL_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SL_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SL_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
81,"Gray, Jon",0.5958826866649478,1.4026298761491227,1.7813261313502324,0.21718643146383831,10.91311453244029,449.2085336530083,0.09050237316959198,0.26357795914384674,1.307620470144742,0.748276965752694,0.3695807105515845,1.6863167253458515,7.1622675059568195,131.92512180376252,0.12552455634979953,0.12319926028663897,0.2851430626187908,1.640677043201315,2.0193732984024244,0.09355319258231876,3.749576205886882,1011.0042636256228,0.03116042533518204,0.05791185082447203,,,,,,,,,,,,,,,,
82,"Gray, Josiah",1.0360249621188207,1.2837475403539784,0.9665001999284466,1.3532723025443527,8.601116179472612,185.8168888179423,0.3957783267041268,0.22721845602626445,0.917922913574138,0.2832562469074715,0.0339910935180604,0.6006755731486062,3.0677168893287075,460.2263842425357,0.057941324426851626,0.07759114712188708,0.38851507092198595,1.7998182624113475,1.4825709219858156,0.7057624113475178,2.3624704491725907,26.42223707664857,0.020304373522458397,0.14935135933806176,0.7066299576533777,1.741525382152448,1.4242780417269159,1.0238772980789097,8.996113922743248,251.1071076268106,0.26978387729807873,0.013576094815120676,0.06242532733224232,0.4029592880523732,0.0857119476268413,0.3796726677577742,1.6424918166939477,2.093788564376382,0.0542041734860883,0.01942614566284817
83,"Gray, Sonny",1.7722564935064935,0.3696428571428571,1.211574074074074,0.19103956228956243,9.716997354497352,173.56815135266925,0.11103565416065408,0.031878908128907035,0.675846153846154,1.6944395604395603,0.11322262922262927,2.257063085063085,3.6291290191290244,118.98996553044799,0.03837810337810332,0.07419617419617275,1.1492481203007519,0.6702255639097745,2.251442495126706,0.4319688109161792,4.662392091339456,832.6070269507554,0.3120036201615146,0.15601782233361305,1.303617083946981,0.6227746686303388,2.20399159984727,0.27759984726995024,9.653157148311792,276.06298606341306,0.22278639611629303,0.03317045764468407,1.327142857142857,0.9771428571428571,0.604074074074074,0.254074074074074,6.404497354497352,35.23860589812375,0.3043121693121693,0.013386243386244168
84,"Greene, Hunter",1.0697652260789383,1.240911592871992,1.3624210268342563,0.9482557921166743,10.831469076472644,4.963672603901614,0.05533668174673334,0.13290771111624355,,,,,,,,,0.7313724541582478,1.2085420757562821,1.3300515097185461,0.6098630201959836,2.0456302114459675,369.9580341880337,0.03645493611087414,0.012036104233663636,,,,,,,,,,,,,,,,
85,"Greinke, Zack",0.8227475369458128,0.6753099343185549,0.8730480295566502,0.6250094417077176,7.372204433497529,162.05270935960607,0.35345279146141206,0.12580049261083737,1.4324080086580087,0.5443019480519482,0.34656385281385294,1.630146103896104,9.825811688311703,14.805194805194333,0.3258279220779219,0.030595238095238564,0.18362267634326457,1.568087916984976,1.7658260122230711,0.38136077158135984,4.686245861981149,804.101940508107,0.45843933027756534,0.012741914947797639,0.32346288515406163,1.4790861344537816,1.6768242296918767,0.12572478991596636,7.652556022408959,254.5756302521013,0.019464285714285712,0.09909663865546303,0.005627658844517658,0.046521030602442726,0.15121706463565254,0.1921104363935776,4.041469397557293,76.14437104321496,0.4577255729381089,0.10417490050775502
86,"Heaney, Andrew",1.0866555939027898,1.126969801553063,1.5395750647109576,1.4992608570606845,9.610851308599365,141.42571819425484,0.06275639919470821,0.07789099798676968,,,,,,,,,0.43653947368421053,1.2797537593984962,1.692359022556391,0.8491447368421052,1.6841729323308385,461.7714285714278,0.1440112781954892,0.006563909774435217,,,,,,,,,,,,,,,,
87,"Hearn, Taylor",1.4512763540635338,0.6933074173849195,0.9056414644941273,1.6636104011727415,9.919959885284186,195.22035463660086,0.023826171270393104,0.03191094942424666,,,,,,,,,0.854016910997639,0.9313887058694338,1.1437227529786416,1.0663509581068467,2.750779662878159,347.48031625761814,0.02673996595838135,0.13579146763300898,1.0968163076793884,1.264463366502918,1.4767974136121256,1.309150354788596,8.973901834823863,77.59630516017978,0.07912759793424895,0.006259814418272391,0.7625810135617416,0.0822476802284082,0.2945817273376159,0.9749150606709494,3.881548893647391,135.01199143468966,0.03230406852248402,0.008926481084938764
88,"Heasley, Jonathan",1.3025714285714287,0.9580400363967243,0.9404686078252957,1.3201428571428573,7.708826205641515,43.68677585683963,0.12042978465271448,0.10800060661207134,1.5636553755522826,0.2141453117329406,0.23171674030436923,1.546083946980854,7.078851251840931,338.12385861561097,0.03387579774177696,0.13451055473735885,0.5835333850931677,1.3522818322981365,1.334710403726708,0.6011048136645963,0.7211024844720413,406.94653209109765,0.17883281573498988,0.037000258799172236,1.248607142857143,1.283,1.2654285714285713,1.2661785714285716,7.520357142857151,58.04880952380927,0.1606547619047618,0.089952380952381,,,,,,,,
89,"Hernández, Carlos",1.2481543639958572,0.8576958384332924,0.9238004895960832,1.1820497128330665,10.874522173053379,339.03479853479826,0.02839892665474064,0.11723354674701003,0.5586436625390113,0.07823945434410548,0.012134803181314768,0.624748313701802,3.7356991845364007,251.83766233766187,0.1670119802677943,0.19112377932145375,0.5857883720930234,0.9723116279069767,1.0384162790697675,0.5196837209302326,0.9649069767441887,843.009047619048,0.005739534883720809,0.035655813953487936,1.2634883720930232,1.4815116279069769,1.5476162790697674,1.1973837209302327,9.522093023255806,305.38095238095207,0.11813953488372086,0.2282558139534876,,,,,,,,
90,"Hernández, Elieser",0.4641326737878462,1.5362502090950367,1.2230141348244796,0.7773687480584033,11.471148469424321,15.342175066312848,0.011331337969269217,0.056097032045308026,,,,,,,,,0.2576307918054067,2.38451022442952,2.0712741501589633,0.055605282465150396,4.446488703275207,186.46765242583274,0.024033335214553198,0.047352747521492766,0.1286443854995578,2.1590889478337756,1.8458528735632185,0.4418804597701149,11.861580901856769,36.06358878772653,0.2264007073386387,0.06209973474801078,,,,,,,,
