,player_name,mlbAM_ID,Stuff,Season,FF_pfx_z_diff,FF_pfx_x_CH_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_CH_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_CH_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_CH_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_CH_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_CH_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_CH_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_CH_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_CH_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_CH_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
31,"Cease, Dylan",656302.0,60.0,2023,0.24995659700000017,-1.5802067549999999,0.31504576999999995,2.145209122,20.966224749999995,841.1225259999999,0.17065419800000003,0.20722379999999951,2.630060606,-1.019111111,0.8761414139999999,-0.734808081,5.631313129999995,962.9959590000001,0.18698989899999985,0.06822222200000017,1.154951659,-1.106673882,0.7885786429999999,0.7403008659999999,11.6522583,1117.6179650000001,0.441642136,0.020390331999999844,,,,,,,,,,,,,,,,
32,"Valdez, Framber",664285.0,113.0,2020,0.655336135,-0.05037815100000001,0.9122408969999999,-0.20652661099999992,4.416666669999998,585.9075629999998,0.11795518299999996,0.11014005599999965,1.363149824,-1.31987347,2.181736216,-2.2250125699999996,8.202991449999999,1261.9157030000001,0.07447125899999996,0.028516842000000153,,,,,,,,,0.262700938,0.8331705030000001,0.02869224299999984,-0.5991618079999999,4.390695649999998,532.3144440000001,0.12544006899999993,0.07484978699999978,,,,,,,,
33,"Valdez, Framber",664285.0,95.0,2023,,,,,,,,,1.59482473,-1.128696596,2.030276682,-2.496404816,9.978419490000007,1170.469137,0.11090384600000003,0.0368202920000007,,,,,,,,,0.43436012,0.9262734770000001,0.02469339100000001,-0.46721996600000004,5.143712789999995,511.8101740000002,0.11443794799999996,0.07049305299999986,0.509935065,-0.612428572,1.514008658,-1.4115151510000001,4.482727269999998,915.8759170000003,0.11177922100000004,0.07116450200000024
34,"Montas, Frankie",593423.0,125.0,2021,1.1324679739999999,-0.901963845,0.376780616,2.411212435,8.933589529999992,802.3554150000002,0.026308614000000174,0.02810955699999962,,,,,,,,,0.040318788999999966,0.152882892,1.431627353,1.31906325,0.5695481599999965,883.0000990000001,0.050881944999999984,0.00038840300000053674,0.8637908399999998,-1.559040417,0.280295956,2.1425353009999997,8.692293460000002,712.1063999999999,0.022179123000000134,0.0194383819999997,0.259003327,0.0056194889999999775,1.28436395,1.537747788,3.2156476099999907,845.5084130000002,0.08348179,0.026278069000000848
35,"Peralta, Freddy",642547.0,50.0,2023,0.897174355,-0.9650004560000001,0.6122043629999999,2.474379174,5.831449520000007,706.875321,0.06321423900000012,0.057218501000000366,0.843641685,-0.03728575300000003,1.539919066,0.733563134,11.650648689999997,469.7977470000001,0.3712562789999998,0.33043843100000014,0.14771103800000002,0.22909609299999995,1.8063009119999998,1.429493781,6.219380209999997,634.3512959999998,0.002646970999999887,0.0911722880000001,,,,,,,,,,,,,,,,
36,"Kirby, George",669923.0,94.0,2023,1.1394312759999998,-0.820379875,0.274687389,2.2344985399999997,10.901031549999999,1244.919254,0.049020228000000055,0.1424691100000004,1.1945965520000001,0.6394407149999999,1.734507979,-0.09952928800000005,3.3927137000000016,1379.2301929999999,0.07258919900000005,0.0419054120000002,0.33211397200000004,0.787581369,1.882648633,0.7629532920000001,1.0291078000000056,1371.3435409999997,0.204136651,0.02238519999999955,0.736997651,-1.444480181,0.349412917,1.8320649150000001,10.593828740000006,1265.286513,0.016387299000000022,0.15498030300000032,,,,,,,,
37,"Cole, Gerrit",543037.0,107.0,2020,0.6088482430000001,-1.8990315039999999,0.2741028240000001,2.7819825710000003,8.398682219999998,754.883714,0.01959191399999982,0.15100439300000001,1.824589006,-0.09039388400000004,2.082740444,0.348545322,4.952974150000003,1052.9712410000002,0.08536221300000002,0.3002773940000001,0.5939365670000001,-0.46214602600000004,1.710988302,1.579197761,0.39419625000000735,831.353822,0.04596208199999996,0.21161506700000032,0.45064676599999987,-2.239353234,0.06621890600000002,2.623781094,7.651741299999998,754.4427860000001,0.13935323399999988,0.026616914999999963,,,,,,,,
38,"Cole, Gerrit",543037.0,84.0,2021,0.665132152,-1.8317584839999999,0.31909662299999997,2.815987259,7.8353124600000115,733.1428779999999,0.08435185199999973,0.1684579079999997,1.831527597,0.039117563999999994,2.189972671,0.3193275099999999,6.408847339999994,1080.593548,0.04337006099999985,0.25947809899999985,0.791734003,-0.38693885899999997,1.763916248,1.359121104,1.4503357499999936,880.9168440000001,0.06070094599999987,0.18443030699999952,0.38131971500000006,-2.235880285,0.08502517799999998,2.532174822,7.825045130000007,655.5199999999998,0.039348219000000295,0.07096627099999964,,,,,,,,
39,"Cole, Gerrit",543037.0,72.0,2023,0.6090897040000001,-1.54096205,0.48809374400000005,2.638145498,7.564217020000001,831.1791500000002,0.060724851000000246,0.2024864079999995,1.98701435,-0.0038577840000000307,2.02519801,0.042041444000000094,6.181643689999987,1202.080765,0.0689946680000002,0.24498526099999918,0.69787582,-0.449618133,1.579437661,1.331179974,0.04166295000000275,961.480605,0.07743463199999967,0.11623147099999986,,,,,,,,,0.059519686000000016,-0.60956727,1.4194885240000001,2.0885754800000003,3.6250998400000043,930.4238480000001,0.20992759799999972,0.16449953399999995
40,"deGrom, Jacob",594798.0,148.0,2020,1.0763369760000001,-0.8931915109999999,0.550193905,2.5197223920000003,7.170777060000006,839.511665,0.13989348000000001,0.012128150999999754,0.6793958330000001,0.28660416699999997,1.729989583,0.763989583,7.33072915999999,994.020833,0.14040625000000007,0.1171875,0.09458927899999997,-0.011812706000000006,1.43157271,1.537974695,1.107070670000013,927.428195,0.12185290000000015,0.043593621000000304,,,,,,,,,,,,,,,,
