,player_name,FF_pfx_z_diff,FF_pfx_x_SI_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SI_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SI_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SI_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_SI_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_SI_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SI_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SI_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SI_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SI_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
10,"Barlow, Scott",0.08484909456740442,1.2130030181086517,0.6184255533199197,1.9162776659959757,0.5040744466800788,142.80281690140828,0.030095573440644063,0.0875352112676051,1.6367895545314899,0.4448771121351768,2.276305683563748,0.19463901689708163,14.505337941628255,260.3387096774195,0.12291474654377876,0.05193548387096758,0.9852843791722294,0.23126568758344446,1.600162883845127,0.846144192256342,8.95917222963952,221.77383177570073,0.14722830440587398,0.20717757009345839,,,,,,,,,,,,,,,,
11,"Barria, Jaime",0.09192457264957277,1.7501908119658118,0.4645647435897437,2.3066801282051284,0.35815811965811406,143.86503966885084,0.05110128205128217,0.000583760683761092,,,,,,,,,0.8354452456251318,0.9687279780729495,1.246027577482606,1.3793103099304238,6.437957410921371,42.43375226555236,0.29303402909550935,0.05754096563356459,0.45603434343434335,2.4451252525252523,0.2303696969696969,1.7587212121212121,6.716929292929308,537.1572476464823,0.44102510822510843,0.24472842712842713,,,,,,,,
12,"Bassitt, Chris",0.3558317900981658,1.2404742785034168,0.8813373156994817,2.4776433843010643,0.45054190771182334,73.40990061109824,0.06894292488132137,0.050523798598251624,1.9235962887811524,0.46233887331361045,2.5841504675165092,0.19821530542174615,21.211460737390468,212.67998397787915,0.36121479427724656,0.30814193811537294,0.7137080745341615,0.3016180124223602,2.423429606625259,1.408103519668737,13.942877846790864,213.72389051588198,0.188390269151139,0.14393271221532178,0.21781118012422362,2.134782608695652,0.012971014492753508,1.9040004140786748,7.3687660455486395,294.0757846465367,0.13752008281573525,0.031674948240166145,0.06705417870979646,0.5653314064325687,1.5564801877703298,2.054757415493102,3.8217844331016835,145.286968500699,0.01629405735604661,0.00647215218416175
13,"Beede, Tyler",0.3307845440690882,1.6713020701041403,0.38938341376682706,2.3914700279400556,0.13683959867918816,45.937706375412745,0.40626936753873544,0.07075596901193926,1.7882103986362443,0.030568122213480153,2.0301173616574872,0.2724750852347231,16.515660241279832,66.66778127458656,0.1589804615788093,0.04576153947023265,0.5318892604248624,0.6331697482297404,1.427515735641227,1.528796223446105,7.670131785995281,58.60680566483052,0.0360129819040127,0.029766915814320782,0.452082098483985,2.0561457027242676,0.0045397811466998395,1.6086033853869823,10.838277955089481,510.2848890414091,0.25907813746722885,0.03654265929556555,,,,,,,,
14,"Berríos, José",0.3379258765923119,1.7523125340037147,0.5028999305855206,2.593138341181547,0.1011215128604448,124.96644091326971,0.029177738588822333,0.020185036489501762,1.3728257790368272,0.6496742209631727,2.904886685552408,0.8823866855524081,15.832719546742197,113.13597733711094,0.17906515580736482,0.2357082152974499,,,,,,,,,0.4908042479363488,2.0704214728167316,0.1847909917725037,1.7644082166528865,9.249226723775678,593.8712169074934,0.1556477628529227,0.2052058229529523,,,,,,,,
15,"Blackburn, Paul",0.529621907075916,1.290427844167865,0.6049542156327996,2.425003966876581,0.18526883853157017,130.30950083194693,0.0028616882365575247,0.02686798565312909,2.2046216121699596,0.13542862971381942,1.7599534300868451,0.30923955236929523,12.897811388937441,601.734588551245,0.014682695109867971,0.03521991024071802,1.679859192101096,0.3491127705157264,2.244494830316391,0.21552286769956852,12.670380662588855,577.4396877478348,0.053654329804080136,0.03598782873288453,0.2212635758234882,1.9220707507113806,0.026688690910716018,1.6741184839771763,5.706795733206192,191.23413145504878,0.00810921740685,0.085207008030034,0.4132516611295681,0.32191445182724254,1.573467607973422,1.4821303986710963,4.57495847176078,482.46568158996433,0.019489202657807736,0.0422965116279066
16,"Bradish, Kyle",0.09707726836356079,1.1392658467605927,1.089584727952051,2.3259278430762045,0.6792143431670183,149.5969218780442,0.545134013128876,0.15841350769310658,2.3533856612549755,0.7630743772082831,1.4657761975043606,0.12453508654233203,12.118887248982503,361.34290442327483,0.3629097902410663,0.21678563442014465,1.328365024907445,0.3495623267624197,1.879288247950224,0.9004855498051986,8.371527979686377,326.8912407202806,0.5601033125932819,0.10385435444166635,0.4525889114266396,2.2665889114266395,0.03773833671399607,1.7762616632860042,5.403258958755913,728.8992562542257,0.5982812711291414,0.16119945909398314,,,,,,,,
17,"Brieske, Beau",0.2830149319279751,1.7947460108329676,0.5000365978626848,2.5777975406236275,0.7163958424828252,16.769762845849982,0.09574879227053135,0.044366125018298064,1.8009316770186339,0.9348092280390419,1.3599733806566106,0.49385093167701866,15.476619343389501,129.41725820763122,0.2545119787045256,0.04096716947648549,0.6492997883080933,1.1757042826901158,1.1190783260055366,1.645482820387559,7.415119687347328,204.2066031590948,0.20279677576941868,0.08439016446832781,0.09900686498855849,2.467322654462243,0.1725400457665902,2.195775743707094,11.615308924485106,172.79591914569028,0.1474500381388253,0.012147978642256696,,,,,,,,
18,"Brubaker, JT",0.4886855087358686,1.6064573484069886,0.5630596094552931,2.6582024665981505,0.40278520041111676,125.82615621788273,0.05516906474820127,0.08681654676259054,1.5100226490580801,0.2836687616586163,1.8858481962036655,0.6594943088042016,13.110073595661987,531.4005576848367,0.07858289086846204,0.14447357472122757,0.6587626321643272,0.7562146869588477,1.413302270903434,1.5107543256979545,6.485975024285878,371.5111236255616,0.05408393754663576,0.04838308296611338,0.29603846220844143,2.0933265978016617,0.07619036006062019,1.8734784956538402,5.932664135035836,404.1037591234517,0.15210575365373558,0.10385536607033963,,,,,,,,
19,"Buehler, Walker",0.40265645371577574,1.4989537157757495,0.5941232073011734,2.495733376792699,0.2054976097349055,93.06801390699684,0.3957149065623642,0.2694697957409815,2.149606643356644,0.05375437062937072,2.0393225524475525,0.056529720279720586,15.808479020979021,487.5275349650351,0.473090034965035,0.3473601398601387,0.8413148843026892,0.14567698561601006,2.2387539086929333,1.2517620387742339,11.408192620387737,494.5378361475923,0.23273295809881178,0.04320825515947391,0.5998921200750469,2.151111632270169,0.058034709193245604,1.4931848030018762,4.4894934333958645,624.0272045028144,0.0323264540337711,0.03491557223264419,0.2602739827739827,0.6381118206118206,1.4549651024651025,1.8328029403029404,3.458746658746662,235.31779031779024,0.3147579447579447,0.18022869022868981
20,"Bumgarner, Madison",0.27919815668202763,0.36277188940092175,0.4185218894009217,0.22344815668202767,0.39578341013823604,142.18133640553015,0.006879032258064299,0.024661290322580243,1.2117642436149312,1.778345776031434,1.8340957760314343,1.2675142436149311,12.202858546168954,237.56915520628718,0.10788654223968486,0.06221611001964611,1.014,1.496,1.55175,1.06975,7.4950000000000045,138.30000000000018,0.011249999999999982,0.04400000000000048,0.34209771986970683,0.07487296416938105,0.019122964169381085,0.3978477198697068,5.30053745928339,586.2276872964167,0.03253338762214941,0.01727687296417013,0.33602636916835704,1.2513103448275862,1.3070603448275862,0.391776369168357,3.3614300202839758,227.92741116751267,0.10482200811359021,4.259634888459374e-05
21,"Bundy, Dylan",0.182908307831803,1.8057622123994106,0.6281593562280404,2.616829876459254,0.7281801352525576,158.0198042993693,0.06534156938305169,0.06689591597718092,2.318882098293863,0.7451158645276293,1.688805704099822,0.11503947033358797,17.54477548595196,46.73635514812031,0.2647712418300654,0.008241235888295506,1.482183481423162,0.99044351966408,1.4434780489633712,0.9517380872042891,10.598547844886838,209.58792286831886,0.04564303477924003,0.17997013209362756,0.9137254901960786,2.4451960784313727,0.011274509803921529,1.5201960784313724,8.583169934640509,833.1732026143789,0.04874183006535926,0.11553104575163342,,,,,,,,
22,"Burke, Brock",0.3080039119804401,0.20059022004889993,0.4927902200488997,0.01580391198044029,1.6034523227383772,233.1347188264058,0.0008430317848409086,0.014088019559902243,,,,,,,,,0.6084636363636364,1.1376303030303032,1.429830303030303,0.9006636363636362,6.246772727272727,112.18787878787907,0.017989393939394027,0.03906060606060535,0.349129411764706,0.35157647058823516,0.059376470588235364,0.6413294117647058,5.3061176470588265,53.32941176470581,0.05662352941176474,0.028294117647059025,,,,,,,,
23,"Burnes, Corbin",0.28909977064220205,1.448400229357798,0.5442603211009176,2.2817603211009176,0.13543577981651822,86.36525229357812,0.04240825688073402,0.03371559633027488,1.5656617839796467,0.2126701873409913,1.7799903631177243,0.42699876647906887,14.576213090740893,267.8825842263509,0.17413375992598873,0.15178282322103165,1.0301916173176642,0.4056096775183331,1.5870508729403825,0.9624689331410514,8.074106348378393,309.4164646681602,0.07905541407136951,0.08113390199748327,0.42314824523081396,2.22502126110383,0.2323607106451142,1.5695123052279016,5.968967525848285,448.90677151594537,0.15309873307121025,0.19634789573321676,0.07055161126734566,0.664024531423683,1.3286360190350326,1.92210893919137,1.1582791634011187,132.56197017067325,0.11567877614371558,0.037680271899763085
24,"Cabrera, Edward",0.2685714285714287,1.8691428571428572,0.48335714285714293,2.6210714285714287,0.2843877551020597,30.84081632653124,0.08482653061224488,0.04366326530612241,1.5457086834733893,0.31049299719887946,2.0420070028011206,0.8067913165266107,11.939173669467763,172.70700280112032,0.19388095238095238,0.1774635854341735,0.852199843871975,0.6928009367681498,1.6596990632318502,1.500300156128025,8.894133489461353,165.17611241217764,0.009507025761124055,0.015268149882905035,0.38611224489795914,2.396928571428571,0.04442857142857126,1.966387755102041,3.3181632653060973,578.7418367346938,0.052035714285714185,0.08375510204081671,,,,,,,,
