,player_name,mlbAM_ID,Stuff,Season,FF_pfx_z_diff,FF_pfx_x_SL_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SL_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SL_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SL_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SL_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SL_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_SL_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_SL_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SL_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SL_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
10,"Bassitt, Chris",605135.0,107.0,2020,1.378661844,-0.499312839,1.7339556959999998,0.14401898700000015,18.16383363,78.33408700000018,0.10095840899999997,0.04667721499999988,1.056789727,1.1607383629999999,0.07390449399999999,-2.291432584,5.086998399999999,53.73052000000007,0.548980739,0.4144662919999993,0.938792342,-1.298630339,2.5332731959999997,-0.2958505149999999,8.45802651000001,288.7740610000001,0.20888807100000006,0.2063659789999992,1.123652552,-1.162663237,2.397306094,-0.11099030499999996,17.51685793,126.0094509999999,0.17758013499999992,0.12497922399999961,0.813997317,0.27648558,0.958157277,-0.4206455399999999,12.713682090000006,54.90828300000021,0.08377263599999996,0.08144366199999986
11,"Bassitt, Chris",605135.0,106.0,2023,1.24455129,-0.28213813,1.644357756,-0.11766833599999993,16.840600780000003,147.957398,0.21351679300000015,0.1617053679999998,1.0309214150000001,1.310043052,0.052176573999999976,-2.393141041,4.9387767399999944,33.70504699999992,0.4882219270000001,0.438825134,0.716032409,-1.189225656,2.551445282,-0.646187217,8.01398402000001,547.3682470000001,0.15411516400000003,0.11361652099999997,0.869572307,-1.177569394,2.5397890199999997,-0.49264731900000003,16.29255004000001,206.0246729999999,0.1901615270000001,0.11942362500000048,0.8137360250000001,0.358829971,1.0033896549999999,-0.5484836009999999,12.18521306000001,97.268869,0.21072200600000013,0.20871470900000055
12,"Irvin, Cole",608344.0,90.0,2021,1.2407270030000002,0.540653406,0.889444338,1.5895179350000002,7.761490620000004,51.920165,0.228300964,0.15107784000000013,0.611478221,-0.46698383899999996,0.11819290699999999,-0.26268728900000005,6.049998579999993,47.45709000000011,0.24169076999999994,0.2074607300000002,0.611559874,0.925787378,1.27457831,0.960350806,1.251107850000011,423.8748190000001,0.04164613200000011,0.03025484000000045,0.9054477870000001,1.049614453,1.398405385,1.2542387190000002,7.473583860000005,120.22909200000004,0.18378531799999998,0.1512069199999999,1.329420655,-0.033079344999999996,0.315711587,1.678211587,7.657304790000012,209.351899,0.49525818600000004,0.18479219100000055
13,"Burnes, Corbin",669203.0,134.0,2021,1.170522649,-0.45898954700000005,1.107350892,0.5221613039999999,8.382773110000002,253.84843199999978,0.08422320100000003,0.11627895099999996,0.6350783600000001,0.95770645,0.309345105,-1.2834397050000002,6.820813389999998,5.5531559999999445,0.29506914100000003,0.2735471400000007,0.6327714289999999,-1.1396285709999998,1.787989916,-0.015589916000000037,2.695173109999999,987.8312209999999,0.04238655499999999,0.08979226899999926,1.024588378,-0.9719370460000001,1.620298391,0.37622703299999993,8.840823959999994,305.1885349999998,0.06191853000000003,0.09941247700000044,0.949877702,0.368202425,0.28015892,0.301516357,7.209341379999998,94.26980000000003,0.02111349200000001,0.04837939200000019
14,"Burnes, Corbin",669203.0,144.0,2023,,,,,,,,,1.04076144,0.734653655,0.16898619199999987,-1.9444012869999998,6.210576880000005,82.86470899999995,0.32477156,0.27247278200000036,0.458579164,-1.28266361,2.186303457,-0.4450606829999999,3.2575908599999934,828.260659,0.021405776000000043,0.10466082000000032,0.778601208,-1.019407266,1.923047113,-0.1250386389999999,9.23847653,387.7218039999998,0.10770488300000003,0.09089811000000037,0.807973414,0.13251034200000003,0.7711295049999999,-0.09566643299999988,8.35864561999999,221.82115599999997,0.08480142199999996,0.11308619999999969
15,"Javier, Cristian",664299.0,108.0,2023,1.355718212,-0.659180718,1.632467755,0.382431175,13.237185530000005,296.51007100000015,0.12132717900000012,0.0063567810000000335,1.052252357,0.823323679,0.14996335799999994,-2.025539394,2.949458629999995,385.2586900000001,0.02507189799999998,0.07732489599999948,0.445419098,-1.520631322,2.4939183590000003,-0.527867939,4.202560880000007,153.90678799999978,0.050154451000000044,0.04400608800000061,,,,,,,,,,,,,,,,
16,"Keuchel, Dallas",572971.0,63.0,2020,1.177373738,0.287828283,0.878463203,1.7680086579999998,12.518686869999996,62.60822499999995,0.08722943699999997,0.15691197700000004,,,,,,,,,0.5956301829999999,1.2619361530000002,1.852571073,1.186265103,2.732255390000006,600.41137,0.04927149999999991,0.06440180099999981,0.619942653,1.1050394270000001,1.6956743470000002,1.2105775730000001,11.336164879999998,209.68358399999988,0.03250076800000001,0.05282693300000041,0.717205388,-0.15074073999999998,0.43989418,1.307840308,8.945454549999994,76.91135699999995,0.09197691200000002,0.14677729699999986
17,"Keuchel, Dallas",572971.0,75.0,2021,1.168803879,0.38776939699999996,0.99469648,1.775730962,11.22435345000001,163.87033100000008,0.209480962,0.23944324699999964,,,,,,,,,0.389476492,1.183186377,1.79011346,0.996403575,1.7359354900000028,743.741563,0.11324728499999992,0.07278174400000026,0.393222713,1.17781129,1.784738373,1.000149796,9.933040900000009,389.138694,0.009991781999999949,0.03149251700000022,0.614318524,-0.186494729,0.42043235399999995,1.221245607,7.322213860000005,161.01465899999994,0.1516672939999999,0.12312625499999985
18,"Dunning, Dane",641540.0,101.0,2023,1.090451013,-0.392422551,0.755359059,0.727514505,8.413316910000006,226.22558100000015,0.023646961999999938,0.0235495349999999,1.112063242,0.990456443,0.627519935,-1.47499975,4.3729171299999905,188.37244099999998,0.0237184100000003,0.04838707599999914,0.528224786,-1.293675451,1.656611959,0.165288278,3.5698326000000122,586.0476190000002,0.10552550600000021,0.06099328900000067,0.764154144,-1.05706646,1.420002968,0.40121763600000004,8.86436144000001,305.5715250000003,0.03211715400000026,0.06381103500000052,0.95388647,0.209611377,0.153325131,0.590949962,6.809746860000004,170.50299600000017,0.04242768599999991,0.013651679000000527
19,"Kremer, Dean",665152.0,116.0,2023,1.523551661,-0.684271218,1.851354551,0.35646832800000006,11.79025215,353.9451509999999,0.04472747500000018,0.012059886999999492,0.767318008,0.987547893,0.17953544,-1.934401341,4.718295019999999,98.44935900000019,0.23393079500000002,0.16369612100000008,0.532430168,-1.161117318,2.328200651,-0.634653165,2.4848696399999994,942.2797620000001,0.06950710000000004,0.1054684589999999,0.935023474,-1.2148356809999998,2.381919014,-0.23205985900000003,9.05669014,655.276408,0.13938527,0.22490757000000006,0.836314286,0.436342857,0.730740476,-0.330769047,5.908761900000002,222.21191,0.1954494040000001,0.1554755959999996
