,player_name,mlbAM_ID,Stuff,Season,FF_pfx_z_diff,FF_pfx_x_SI_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SI_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SI_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SI_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_SI_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_SI_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SI_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SI_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SI_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SI_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
15,"Bassitt, Chris",605135.0,91.0,2020,0.2550092920000001,-1.622965391,0.6633503980000001,2.541325081,0.6469756999999987,47.67536399999972,0.07662172599999995,0.07830200899999973,2.1804422789999998,0.03708581099999997,2.3234016,0.10587351000000012,22.60385633,72.27893099999983,0.3714006040000001,0.2894870679999997,1.123652552,0.11099030499999996,2.397306094,1.162663237,17.51685793,126.0094509999999,0.17758013499999992,0.12497922399999961,0.18486020999999997,-2.422282891,0.13596710199999995,2.101455579,9.05883141999999,162.76461000000018,0.03130793600000015,0.08138675499999959,0.3096552349999999,-0.8471669719999999,1.439148817,1.976660554,4.803175839999994,71.10116799999969,0.09380749899999996,0.04353556199999975
16,"Bassitt, Chris",605135.0,92.0,2023,0.3749789830000001,-1.151710437,0.895431264,2.4221206840000002,0.5480507399999937,58.06727499999988,0.02335526600000004,0.04228174299999932,1.900493722,0.44047074500000005,2.487612446,0.14664797899999993,21.231326780000003,172.31962599999997,0.2980604,0.31940150899999953,0.869572307,0.49264731900000003,2.5397890199999997,1.177569394,16.29255004000001,206.0246729999999,0.1901615270000001,0.11942362500000048,0.153539898,-2.058797963,0.011656262000000028,1.893601803,8.27856602,341.3435740000002,0.03604636300000008,0.005807104000000507,0.055836281999999904,-0.510742336,1.5363993649999999,1.9913054190000001,4.1073369799999995,108.7558039999999,0.02056047900000002,0.08929108400000008
17,"Irvin, Cole",608344.0,79.0,2021,0.335279216,-0.36479438100000006,0.5089610469999999,0.19111255000000016,0.2879067599999985,68.30892700000004,0.04451564600000002,0.0001290799999997816,1.516926008,-1.372431626,1.5165982919999998,-1.6610926739999998,13.523582439999998,167.68618200000014,0.05790545199999997,0.05625381000000029,0.9054477870000001,-1.2542387190000002,1.398405385,-1.049614453,7.473583860000005,120.22909200000004,0.18378531799999998,0.1512069199999999,0.29388791300000006,0.020339590999999935,0.1238270749999999,-0.4380545789999999,6.222476009999994,303.6457270000001,0.14213918599999986,0.12095207999999946,0.4239728679999999,-0.938527132,1.082693798,0.27980620200000006,0.1837209300000069,89.12280699999997,0.31147286800000007,0.03358527100000064
18,"Burnes, Corbin",669203.0,96.0,2021,0.145934271,-1.483577925,0.512947499,2.142459695,0.45805084999999224,51.340103,0.022304670999999998,0.01686647399999952,1.6596667379999999,-0.06688192799999992,1.9296434960000002,0.336858686,15.661637349999992,310.7416909999997,0.233150611,0.17413466300000024,1.024588378,-0.37622703299999993,1.620298391,0.9719370460000001,8.840823959999994,305.1885349999998,0.06191853000000003,0.09941247700000044,0.39181694899999997,-2.164216949,0.16769152499999984,1.604708475,6.145650849999996,682.6426860000001,0.10430508500000002,0.1892047459999997,0.07471067599999992,-0.6563859529999999,1.340139471,1.921814748,1.6314825799999966,210.91873499999974,0.08303202200000004,0.051033085000000256
19,"Burnes, Corbin",669203.0,103.0,2023,,,,,,,,,1.819362648,-0.04394755299999997,1.754060921,-0.02135417400000006,15.449053410000005,304.85709499999984,0.21706667699999999,0.181574672,0.778601208,0.1250386389999999,1.923047113,1.019407266,9.23847653,387.7218039999998,0.10770488300000003,0.09089811000000037,0.320022044,-2.061264818,0.2632563440000001,1.47798643,5.980885670000006,440.53885500000024,0.12911065900000007,0.19555893000000069,0.029372206000000012,-0.646090866,1.151917608,1.82738068,0.8798309100000097,165.90064799999982,0.02290346100000007,0.022188089999999328
20,"Keuchel, Dallas",572971.0,87.0,2020,0.5574310849999999,-0.33211437,0.8172111440000001,0.07233431099999987,1.182521989999998,147.07535899999993,0.11973020499999998,0.10408504399999963,,,,,,,,,0.619942653,-1.2105775730000001,1.6956743470000002,-1.1050394270000001,11.336164879999998,209.68358399999988,0.03250076800000001,0.05282693300000041,0.02431247000000003,0.6419935000000001,0.15689672600000004,-0.5094092440000001,8.603909489999992,390.72778600000015,0.08177226799999993,0.011574867999999405,0.09726273500000004,-0.770683393,1.2557801670000002,-0.387834039,2.3907103300000045,132.77222699999993,0.12447768000000003,0.09395036399999945
21,"Keuchel, Dallas",572971.0,68.0,2021,0.7755811659999999,-0.005453316000000041,0.7900418929999999,-0.00900741100000002,1.2913125500000007,225.2683629999999,0.21947274399999994,0.20795072999999942,,,,,,,,,0.393222713,-1.000149796,1.784738373,-1.17781129,9.933040900000009,389.138694,0.009991781999999949,0.03149251700000022,0.003746220999999994,0.789963664,0.005375087000000001,-0.788334798,8.197105410000006,354.60286900000006,0.12323906699999987,0.04128922700000004,0.22109581099999998,-0.579717442,1.364306019,-0.563492766,2.6108270400000038,228.12403500000005,0.16165907599999985,0.09163373799999963
22,"Dunning, Dane",641540.0,79.0,2023,0.326296869,-1.156576695,0.6646439089999999,2.1475174729999997,0.45104453000000433,79.34594400000015,0.0557641160000002,0.08736057000000041,1.876217386,0.22630229899999998,2.047522903,-0.05499678200000013,13.23727857,117.19908400000031,0.008398743999999958,0.11219811099999966,0.764154144,-0.40121763600000004,1.420002968,1.05706646,8.86436144000001,305.5715250000003,0.03211715400000026,0.06381103500000052,0.23592935800000003,-2.057829595,0.236608991,1.585291246,5.294528839999998,280.4760939999999,0.07340835199999995,0.0028177459999998433,0.189732326,-0.554542767,1.266677837,2.01095293,2.054614580000006,135.06852900000013,0.01031053199999965,0.05015935599999999
23,"Kremer, Dean",665152.0,84.0,2023,0.5885281870000001,-1.619294692,0.5305644629999999,2.7383873420000002,2.73356201,301.33125700000005,0.1841127450000002,0.23696745699999955,1.702341482,0.052524419000000044,2.2023835739999997,0.4475176729999999,13.77498516,753.7257670000001,0.37331606500000003,0.38860369100000014,0.935023474,0.23205985900000003,2.381919014,1.2148356809999998,9.05669014,655.276408,0.13938527,0.22490757000000006,0.402593306,-2.096140792,0.05371836299999999,1.747265849,6.571820500000001,287.0033540000002,0.06987816999999996,0.11943911100000015,0.09870918799999995,-0.498680617,1.651178538,2.0511499669999997,3.147928239999999,433.06449799999996,0.3348346740000001,0.38038316599999966
24,"Lamet, Dinelson",659275.0,113.0,2020,0.06486148599999986,-1.875676976,0.538756013,2.4792944749999997,0.05882896999999332,53.06701000000021,0.01199471299999999,0.014993655999999689,,,,,,,,,1.162985264,-0.9946489490000001,1.41978404,1.251447725,10.45205356000001,171.7160230000004,0.11551647799999998,0.002399903999999786,,,,,,,,,,,,,,,,
